Year,State,Citizen Category,Ethnic Group,Value in Thousands
2017,MALAYSIA,Malaysian citizens,Indians,887.1
2017,MALAYSIA,Malaysian citizens,Others,97.5
2017,MALAYSIA,Non Malaysian citizens,n.a,2244
2017,JOHOR,Total of employed,n.a,1616.7
2017,JOHOR,Malaysian citizens,Total Malaysian citizens,1402.5
2017,JOHOR,Malaysian citizens,Bumiputera,821.1
2017,JOHOR,Malaysian citizens,Chinese,477.4
2017,JOHOR,Malaysian citizens,Indians,101.2
2017,JOHOR,Malaysian citizens,Others,2.9
2017,JOHOR,Non Malaysian citizens,n.a,214.3
2017,KEDAH,Total of employed,n.a,906.3
2017,KEDAH,Malaysian citizens,Total Malaysian citizens,836.3
2017,KEDAH,Malaysian citizens,Bumiputera,654.6
2017,KEDAH,Malaysian citizens,Chinese,111.4
2017,KEDAH,Malaysian citizens,Indians,61.7
2017,KEDAH,Malaysian citizens,Others,8.5
2017,KEDAH,Non Malaysian citizens,n.a,70
2017,KELANTAN,Total of employed,n.a,676
2017,KELANTAN,Malaysian citizens,Total Malaysian citizens,639.9
2017,KELANTAN,Malaysian citizens,Bumiputera,608.2
2017,KELANTAN,Malaysian citizens,Chinese,24.9
2017,KELANTAN,Malaysian citizens,Indians,1.6
2017,KELANTAN,Malaysian citizens,Others,5.2
2017,KELANTAN,Non Malaysian citizens,n.a,36.1
2017,MELAKA,Total of employed,n.a,406.2
2017,MELAKA,Malaysian citizens,Total Malaysian citizens,370.6
2017,MELAKA,Malaysian citizens,Bumiputera,249.1
2017,MELAKA,Malaysian citizens,Chinese,97.6
2017,MELAKA,Malaysian citizens,Indians,22.7
2017,MELAKA,Malaysian citizens,Others,1.1
2017,MELAKA,Non Malaysian citizens,n.a,35.6
2017,N.SEMBILAN,Total of employed,n.a,477.3
2017,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,415.1
2017,N.SEMBILAN,Malaysian citizens,Bumiputera,255.8
2017,N.SEMBILAN,Malaysian citizens,Chinese,96.8
2017,N.SEMBILAN,Malaysian citizens,Indians,61.8
2017,N.SEMBILAN,Malaysian citizens,Others,0.7
2017,N.SEMBILAN,Non Malaysian citizens,n.a,62.2
2017,PAHANG,Total of employed,n.a,690.2
2017,PAHANG,Malaysian citizens,Total Malaysian citizens,614.8
2017,PAHANG,Malaysian citizens,Bumiputera,485
2017,PAHANG,Malaysian citizens,Chinese,101
2017,PAHANG,Malaysian citizens,Indians,27
2017,PAHANG,Malaysian citizens,Others,1.8
2017,PAHANG,Non Malaysian citizens,n.a,75.4
2017,P.PINANG,Total of employed,n.a,823.8
2017,P.PINANG,Malaysian citizens,Total Malaysian citizens,708.9
2017,P.PINANG,Malaysian citizens,Bumiputera,322.7
2017,P.PINANG,Malaysian citizens,Chinese,315.7
2017,P.PINANG,Malaysian citizens,Indians,68.2
2017,P.PINANG,Malaysian citizens,Others,2.3
2017,P.PINANG,Non Malaysian citizens,n.a,114.9
2017,PERAK,Total of employed,n.a,1013.3
2017,PERAK,Malaysian citizens,Total Malaysian citizens,935.3
2017,PERAK,Malaysian citizens,Bumiputera,540.1
2017,PERAK,Malaysian citizens,Chinese,282.9
2017,PERAK,Malaysian citizens,Indians,109.6
2017,PERAK,Malaysian citizens,Others,2.8
2017,PERAK,Non Malaysian citizens,n.a,78
2017,PERLIS,Total of employed,n.a,98.4
2017,PERLIS,Malaysian citizens,Total Malaysian citizens,93.7
2017,PERLIS,Malaysian citizens,Bumiputera,83
2017,PERLIS,Malaysian citizens,Chinese,7.5
2017,PERLIS,Malaysian citizens,Indians,1.2
2017,PERLIS,Malaysian citizens,Others,1.9
2017,PERLIS,Non Malaysian citizens,n.a,4.7
2017,SELANGOR,Total of employed,n.a,3359.4
2017,SELANGOR,Malaysian citizens,Total Malaysian citizens,2872.1
2017,SELANGOR,Malaysian citizens,Bumiputera,1626.9
2017,SELANGOR,Malaysian citizens,Chinese,866.7
2017,SELANGOR,Malaysian citizens,Indians,362
2017,SELANGOR,Malaysian citizens,Others,16.5
2017,SELANGOR,Non Malaysian citizens,n.a,487.3
2017,TERENGGANU,Total of employed,n.a,438.3
2017,TERENGGANU,Malaysian citizens,Total Malaysian citizens,420.7
2017,TERENGGANU,Malaysian citizens,Bumiputera,406.6
2017,TERENGGANU,Malaysian citizens,Chinese,13.7
2017,TERENGGANU,Malaysian citizens,Indians,0.2
2017,TERENGGANU,Malaysian citizens,Others,0.1
2017,TERENGGANU,Non Malaysian citizens,n.a,17.6
2017,SABAH,Total of employed,n.a,1796.3
2017,SABAH,Malaysian citizens,Total Malaysian citizens,1045.4
2017,SABAH,Malaysian citizens,Bumiputera,849.7
2017,SABAH,Malaysian citizens,Chinese,146.9
2017,SABAH,Malaysian citizens,Indians,2.6
2017,SABAH,Malaysian citizens,Others,46.2
2017,SABAH,Non Malaysian citizens,n.a,750.9
2017,SARAWAK,Total of employed,n.a,1253.7
2017,SARAWAK,Malaysian citizens,Total Malaysian citizens,1091.2
2017,SARAWAK,Malaysian citizens,Bumiputera,817.5
2017,SARAWAK,Malaysian citizens,Chinese,270.2
2017,SARAWAK,Malaysian citizens,Indians,2.2
2017,SARAWAK,Malaysian citizens,Others,1.3
2017,SARAWAK,Non Malaysian citizens,n.a,162.5
2017,W.P.KUALA LUMPUR,Total of employed,n.a,844.3
2017,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,717.1
2017,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,331.8
2017,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,315.2
2017,W.P.KUALA LUMPUR,Malaysian citizens,Indians,64.4
2017,W.P.KUALA LUMPUR,Malaysian citizens,Others,5.8
2017,W.P.KUALA LUMPUR,Non Malaysian citizens,n.a,127.3
2017,W.P.LABUAN,Total of employed,n.a,38.5
2017,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,33.6
2017,W.P.LABUAN,Malaysian citizens,Bumiputera,28.7
2017,W.P.LABUAN,Malaysian citizens,Chinese,4.3
2017,W.P.LABUAN,Malaysian citizens,Indians,0.3
2017,W.P.LABUAN,Malaysian citizens,Others,0.4
2017,W.P.LABUAN,Non Malaysian citizens,n.a,4.8
2016,MALAYSIA,Total of employed,n.a,14163.7
2016,MALAYSIA,Malaysian citizens,Total Malaysian citizens,11958.4
2016,MALAYSIA,Malaysian citizens,Bumiputera,7892
2016,MALAYSIA,Malaysian citizens,Chinese,3106.7
2016,MALAYSIA,Malaysian citizens,Indians,861.9
2016,MALAYSIA,Malaysian citizens,Others,97.9
2016,MALAYSIA,Non Malaysian citizens,n.a,2205.3
2016,JOHOR,Total of employed,n.a,1580.6
2016,JOHOR,Malaysian citizens,Total Malaysian citizens,1365.5
2016,JOHOR,Malaysian citizens,Bumiputera,794.7
2016,JOHOR,Malaysian citizens,Chinese,469.4
2016,JOHOR,Malaysian citizens,Indians,96.8
2016,JOHOR,Malaysian citizens,Others,4.5
2016,JOHOR,Non Malaysian citizens,n.a,215.2
2016,KEDAH,Total of employed,n.a,884.3
2016,KEDAH,Malaysian citizens,Total Malaysian citizens,817.1
2016,KEDAH,Malaysian citizens,Bumiputera,639.8
2016,KEDAH,Malaysian citizens,Chinese,111.5
2016,KEDAH,Malaysian citizens,Indians,57.9
2016,KEDAH,Malaysian citizens,Others,8
2016,KEDAH,Non Malaysian citizens,n.a,67.2
2016,KELANTAN,Total of employed,n.a,632.9
2016,KELANTAN,Malaysian citizens,Total Malaysian citizens,600.3
2016,KELANTAN,Malaysian citizens,Bumiputera,571.2
2016,KELANTAN,Malaysian citizens,Chinese,23.9
2016,KELANTAN,Malaysian citizens,Indians,1.6
2016,KELANTAN,Malaysian citizens,Others,3.6
2016,KELANTAN,Non Malaysian citizens,n.a,32.6
2016,MELAKA,Total of employed,n.a,397.3
2016,MELAKA,Malaysian citizens,Total Malaysian citizens,364.1
2016,MELAKA,Malaysian citizens,Bumiputera,242.6
2016,MELAKA,Malaysian citizens,Chinese,97.4
2016,MELAKA,Malaysian citizens,Indians,23
2016,MELAKA,Malaysian citizens,Others,1.1
2016,MELAKA,Non Malaysian citizens,n.a,33.2
2016,N.SEMBILAN,Total of employed,n.a,466.9
2016,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,409.2
2016,N.SEMBILAN,Malaysian citizens,Bumiputera,250.7
2016,N.SEMBILAN,Malaysian citizens,Chinese,97
2016,N.SEMBILAN,Malaysian citizens,Indians,60.7
2016,N.SEMBILAN,Malaysian citizens,Others,0.8
2016,N.SEMBILAN,Non Malaysian citizens,n.a,57.7
2016,PAHANG,Total of employed,n.a,692.2
2016,PAHANG,Malaysian citizens,Total Malaysian citizens,616.3
2016,PAHANG,Malaysian citizens,Bumiputera,482.7
2016,PAHANG,Malaysian citizens,Chinese,105.4
2016,PAHANG,Malaysian citizens,Indians,26.4
2016,PAHANG,Malaysian citizens,Others,1.7
2016,PAHANG,Non Malaysian citizens,n.a,76
2016,P.PINANG,Total of employed,n.a,827.4
2016,P.PINANG,Malaysian citizens,Total Malaysian citizens,714.7
2016,P.PINANG,Malaysian citizens,Bumiputera,316.6
2016,P.PINANG,Malaysian citizens,Chinese,326.1
2016,P.PINANG,Malaysian citizens,Indians,69.8
2016,P.PINANG,Malaysian citizens,Others,2.1
2016,P.PINANG,Non Malaysian citizens,n.a,112.7
2016,PERAK,Total of employed,n.a,988.2
2016,PERAK,Malaysian citizens,Total Malaysian citizens,914.3
2016,PERAK,Malaysian citizens,Bumiputera,527
2016,PERAK,Malaysian citizens,Chinese,275.3
2016,PERAK,Malaysian citizens,Indians,109.8
2016,PERAK,Malaysian citizens,Others,2.2
2016,PERAK,Non Malaysian citizens,n.a,74
2016,PERLIS,Total of employed,n.a,100.1
2016,PERLIS,Malaysian citizens,Total Malaysian citizens,95.2
2016,PERLIS,Malaysian citizens,Bumiputera,84.3
2016,PERLIS,Malaysian citizens,Chinese,7.8
2016,PERLIS,Malaysian citizens,Indians,1.2
2016,PERLIS,Malaysian citizens,Others,1.9
2016,PERLIS,Non Malaysian citizens,n.a,5
2016,SELANGOR,Total of employed,n.a,3217.6
2016,SELANGOR,Malaysian citizens,Total Malaysian citizens,2725.9
2016,SELANGOR,Malaysian citizens,Bumiputera,1540.3
2016,SELANGOR,Malaysian citizens,Chinese,836.2
2016,SELANGOR,Malaysian citizens,Indians,334.4
2016,SELANGOR,Malaysian citizens,Others,15
2016,SELANGOR,Non Malaysian citizens,n.a,491.7
2016,TERENGGANU,Total of employed,n.a,428.5
2016,TERENGGANU,Malaysian citizens,Total Malaysian citizens,411.9
2016,TERENGGANU,Malaysian citizens,Bumiputera,397.1
2016,TERENGGANU,Malaysian citizens,Chinese,14
2016,TERENGGANU,Malaysian citizens,Indians,0.6
2016,TERENGGANU,Malaysian citizens,Others,0.1
2016,TERENGGANU,Non Malaysian citizens,n.a,16.7
2016,SABAH,Total of employed,n.a,1823.7
2016,SABAH,Malaysian citizens,Total Malaysian citizens,1075.1
2016,SABAH,Malaysian citizens,Bumiputera,866
2016,SABAH,Malaysian citizens,Chinese,150.4
2016,SABAH,Malaysian citizens,Indians,9
2016,SABAH,Malaysian citizens,Others,49.6
2016,SABAH,Non Malaysian citizens,n.a,748.7
2016,SARAWAK,Total of employed,n.a,1218.2
2016,SARAWAK,Malaysian citizens,Total Malaysian citizens,1059
2016,SARAWAK,Malaysian citizens,Bumiputera,783.7
2016,SARAWAK,Malaysian citizens,Chinese,271.1
2016,SARAWAK,Malaysian citizens,Indians,2.5
2016,SARAWAK,Malaysian citizens,Others,1.7
2016,SARAWAK,Non Malaysian citizens,n.a,159.3
2016,W.P.KUALA LUMPUR,Total of employed,n.a,827.2
2016,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,718
2016,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,328.3
2016,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,317.1
2016,W.P.KUALA LUMPUR,Malaysian citizens,Indians,67.6
2016,W.P.KUALA LUMPUR,Malaysian citizens,Others,5.1
2016,W.P.KUALA LUMPUR,Non Malaysian citizens,n.a,109.2
2016,W.P.LABUAN,Total of employed,n.a,40.2
2016,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,35.7
2016,W.P.LABUAN,Malaysian citizens,Bumiputera,31.1
2016,W.P.LABUAN,Malaysian citizens,Chinese,3.9
2016,W.P.LABUAN,Malaysian citizens,Indians,0.2
2016,W.P.LABUAN,Malaysian citizens,Others,0.6
2016,W.P.LABUAN,Non Malaysian citizens,n.a,4.4
2015,MALAYSIA,Total of employed,n.a,14067.7
2015,MALAYSIA,Malaysian citizens,Total Malaysian citizens,11940.6
2015,MALAYSIA,Malaysian citizens,Bumiputera,7899.7
2015,MALAYSIA,Malaysian citizens,Chinese,3081.9
2015,MALAYSIA,Malaysian citizens,Indians,868.8
2015,MALAYSIA,Malaysian citizens,Others,90.2
2015,MALAYSIA,Non Malaysian citizens,n.a,2127.1
2015,JOHOR,Total of employed,n.a,1582.6
2015,JOHOR,Malaysian citizens,Total Malaysian citizens,1380.4
2015,JOHOR,Malaysian citizens,Bumiputera,804.6
2015,JOHOR,Malaysian citizens,Chinese,478.5
2015,JOHOR,Malaysian citizens,Indians,92.9
2015,JOHOR,Malaysian citizens,Others,4.4
2015,JOHOR,Non Malaysian citizens,n.a,202.2
2015,KEDAH,Total of employed,n.a,881.6
2015,KEDAH,Malaysian citizens,Total Malaysian citizens,809.3
2015,KEDAH,Malaysian citizens,Bumiputera,632
2015,KEDAH,Malaysian citizens,Chinese,112.5
2015,KEDAH,Malaysian citizens,Indians,56.8
2015,KEDAH,Malaysian citizens,Others,8
2015,KEDAH,Non Malaysian citizens,n.a,72.2
2015,KELANTAN,Total of employed,n.a,652.1
2015,KELANTAN,Malaysian citizens,Total Malaysian citizens,619.4
2015,KELANTAN,Malaysian citizens,Bumiputera,589.4
2015,KELANTAN,Malaysian citizens,Chinese,23.9
2015,KELANTAN,Malaysian citizens,Indians,2
2015,KELANTAN,Malaysian citizens,Others,4.1
2015,KELANTAN,Non Malaysian citizens,n.a,32.6
2015,MELAKA,Total of employed,n.a,398.3
2015,MELAKA,Malaysian citizens,Total Malaysian citizens,363
2015,MELAKA,Malaysian citizens,Bumiputera,241.2
2015,MELAKA,Malaysian citizens,Chinese,97.9
2015,MELAKA,Malaysian citizens,Indians,22.6
2015,MELAKA,Malaysian citizens,Others,1.2
2015,MELAKA,Non Malaysian citizens,n.a,35.4
2015,N.SEMBILAN,Total of employed,n.a,468.7
2015,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,410.9
2015,N.SEMBILAN,Malaysian citizens,Bumiputera,251.4
2015,N.SEMBILAN,Malaysian citizens,Chinese,95.8
2015,N.SEMBILAN,Malaysian citizens,Indians,63.2
2015,N.SEMBILAN,Malaysian citizens,Others,0.5
2015,N.SEMBILAN,Non Malaysian citizens,n.a,57.8
2015,PAHANG,Total of employed,n.a,697.5
2015,PAHANG,Malaysian citizens,Total Malaysian citizens,620
2015,PAHANG,Malaysian citizens,Bumiputera,487.8
2015,PAHANG,Malaysian citizens,Chinese,105
2015,PAHANG,Malaysian citizens,Indians,25.3
2015,PAHANG,Malaysian citizens,Others,1.8
2015,PAHANG,Non Malaysian citizens,n.a,77.5
2015,P.PINANG,Total of employed,n.a,834.2
2015,P.PINANG,Malaysian citizens,Total Malaysian citizens,722.3
2015,P.PINANG,Malaysian citizens,Bumiputera,321.1
2015,P.PINANG,Malaysian citizens,Chinese,327.1
2015,P.PINANG,Malaysian citizens,Indians,72.7
2015,P.PINANG,Malaysian citizens,Others,1.5
2015,P.PINANG,Non Malaysian citizens,n.a,111.8
2015,PERAK,Total of employed,n.a,981.8
2015,PERAK,Malaysian citizens,Total Malaysian citizens,911.9
2015,PERAK,Malaysian citizens,Bumiputera,515.5
2015,PERAK,Malaysian citizens,Chinese,280.7
2015,PERAK,Malaysian citizens,Indians,112.8
2015,PERAK,Malaysian citizens,Others,3
2015,PERAK,Non Malaysian citizens,n.a,69.9
2015,PERLIS,Total of employed,n.a,98.2
2015,PERLIS,Malaysian citizens,Total Malaysian citizens,93.3
2015,PERLIS,Malaysian citizens,Bumiputera,82.4
2015,PERLIS,Malaysian citizens,Chinese,7.6
2015,PERLIS,Malaysian citizens,Indians,1.5
2015,PERLIS,Malaysian citizens,Others,1.9
2015,PERLIS,Non Malaysian citizens,n.a,4.8
2015,SELANGOR,Total of employed,n.a,3135
2015,SELANGOR,Malaysian citizens,Total Malaysian citizens,2666.3
2015,SELANGOR,Malaysian citizens,Bumiputera,1527.2
2015,SELANGOR,Malaysian citizens,Chinese,784.4
2015,SELANGOR,Malaysian citizens,Indians,340.2
2015,SELANGOR,Malaysian citizens,Others,14.6
2015,SELANGOR,Non Malaysian citizens,n.a,468.7
2015,TERENGGANU,Total of employed,n.a,420.5
2015,TERENGGANU,Malaysian citizens,Total Malaysian citizens,402.3
2015,TERENGGANU,Malaysian citizens,Bumiputera,389.4
2015,TERENGGANU,Malaysian citizens,Chinese,12.1
2015,TERENGGANU,Malaysian citizens,Indians,0.8
2015,TERENGGANU,Malaysian citizens,Others,0.1
2015,TERENGGANU,Non Malaysian citizens,n.a,18.1
2015,SABAH,Total of employed,n.a,1771.1
2015,SABAH,Malaysian citizens,Total Malaysian citizens,1062.7
2015,SABAH,Malaysian citizens,Bumiputera,862.8
2015,SABAH,Malaysian citizens,Chinese,152.1
2015,SABAH,Malaysian citizens,Indians,6
2015,SABAH,Malaysian citizens,Others,41.9
2015,SABAH,Non Malaysian citizens,n.a,708.4
2015,SARAWAK,Total of employed,n.a,1214.8
2015,SARAWAK,Malaysian citizens,Total Malaysian citizens,1066.4
2015,SARAWAK,Malaysian citizens,Bumiputera,789.5
2015,SARAWAK,Malaysian citizens,Chinese,273.8
2015,SARAWAK,Malaysian citizens,Indians,1.7
2015,SARAWAK,Malaysian citizens,Others,1.5
2015,SARAWAK,Non Malaysian citizens,n.a,148.3
2015,W.P.KUALA LUMPUR,Total of employed,n.a,853.4
2015,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,741
2015,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,339.4
2015,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,326.5
2015,W.P.KUALA LUMPUR,Malaysian citizens,Indians,69.8
2015,W.P.KUALA LUMPUR,Malaysian citizens,Others,5.3
2015,W.P.KUALA LUMPUR,Non Malaysian citizens,n.a,112.4
2015,W.P.LABUAN,Total of employed,n.a,39.5
2015,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,34.8
2015,W.P.LABUAN,Malaysian citizens,Bumiputera,30.2
2015,W.P.LABUAN,Malaysian citizens,Chinese,3.9
2015,W.P.LABUAN,Malaysian citizens,Indians,0.2
2015,W.P.LABUAN,Malaysian citizens,Others,0.6
2015,W.P.LABUAN,Non Malaysian citizens,n.a,4.6
2015,W.P.PUTRAJAYA,Total of employed,n.a,38.5
2015,W.P.PUTRAJAYA,Malaysian citizens,Total Malaysian citizens,36.4
2015,W.P.PUTRAJAYA,Malaysian citizens,Bumiputera,35.9
2015,W.P.PUTRAJAYA,Malaysian citizens,Chinese,0.1
2015,W.P.PUTRAJAYA,Malaysian citizens,Indians,0.4
2015,W.P.PUTRAJAYA,Malaysian citizens,Others,0
2015,W.P.PUTRAJAYA,Non Malaysian citizens,n.a,2.1
2014,MALAYSIA,Total of employed,n.a,13852.6
2014,MALAYSIA,Malaysian citizens,Total Malaysian citizens,11741.7
2014,MALAYSIA,Malaysian citizens,Bumiputera,7773.3
2014,MALAYSIA,Malaysian citizens,Chinese,3034.1
2014,MALAYSIA,Malaysian citizens,Indians,866.2
2014,MALAYSIA,Malaysian citizens,Others,68.1
2014,MALAYSIA,Non Malaysian citizens,n.a,2110.9
2014,JOHOR,Total of employed,n.a,1579.7
2014,JOHOR,Malaysian citizens,Total Malaysian citizens,1375.7
2014,JOHOR,Malaysian citizens,Bumiputera,796.5
2014,JOHOR,Malaysian citizens,Chinese,479.2
2014,JOHOR,Malaysian citizens,Indians,96.2
2014,JOHOR,Malaysian citizens,Others,3.8
2014,JOHOR,Non Malaysian citizens,n.a,204.1
2014,KEDAH,Total of employed,n.a,859.8
2014,KEDAH,Malaysian citizens,Total Malaysian citizens,794.6
2014,KEDAH,Malaysian citizens,Bumiputera,617.8
2014,KEDAH,Malaysian citizens,Chinese,111.3
2014,KEDAH,Malaysian citizens,Indians,57.1
2014,KEDAH,Malaysian citizens,Others,8.4
2014,KEDAH,Non Malaysian citizens,n.a,65.2
2014,KELANTAN,Total of employed,n.a,625.2
2014,KELANTAN,Malaysian citizens,Total Malaysian citizens,593.6
2014,KELANTAN,Malaysian citizens,Bumiputera,563.1
2014,KELANTAN,Malaysian citizens,Chinese,24.4
2014,KELANTAN,Malaysian citizens,Indians,1.8
2014,KELANTAN,Malaysian citizens,Others,4.3
2014,KELANTAN,Non Malaysian citizens,n.a,31.6
2014,MELAKA,Total of employed,n.a,394.9
2014,MELAKA,Malaysian citizens,Total Malaysian citizens,360.5
2014,MELAKA,Malaysian citizens,Bumiputera,238.7
2014,MELAKA,Malaysian citizens,Chinese,99.5
2014,MELAKA,Malaysian citizens,Indians,21.4
2014,MELAKA,Malaysian citizens,Others,0.9
2014,MELAKA,Non Malaysian citizens,n.a,34.4
2014,N.SEMBILAN,Total of employed,n.a,466.5
2014,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,404.5
2014,N.SEMBILAN,Malaysian citizens,Bumiputera,249.1
2014,N.SEMBILAN,Malaysian citizens,Chinese,94
2014,N.SEMBILAN,Malaysian citizens,Indians,60.8
2014,N.SEMBILAN,Malaysian citizens,Others,0.7
2014,N.SEMBILAN,Non Malaysian citizens,n.a,62
2014,PAHANG,Total of employed,n.a,683.2
2014,PAHANG,Malaysian citizens,Total Malaysian citizens,605.3
2014,PAHANG,Malaysian citizens,Bumiputera,473.1
2014,PAHANG,Malaysian citizens,Chinese,102.1
2014,PAHANG,Malaysian citizens,Indians,28.6
2014,PAHANG,Malaysian citizens,Others,1.6
2014,PAHANG,Non Malaysian citizens,n.a,77.9
2014,P.PINANG,Total of employed,n.a,839.2
2014,P.PINANG,Malaysian citizens,Total Malaysian citizens,726.6
2014,P.PINANG,Malaysian citizens,Bumiputera,323.6
2014,P.PINANG,Malaysian citizens,Chinese,331.1
2014,P.PINANG,Malaysian citizens,Indians,70
2014,P.PINANG,Malaysian citizens,Others,1.9
2014,P.PINANG,Non Malaysian citizens,n.a,112.6
2014,PERAK,Total of employed,n.a,954.1
2014,PERAK,Malaysian citizens,Total Malaysian citizens,885.9
2014,PERAK,Malaysian citizens,Bumiputera,510.2
2014,PERAK,Malaysian citizens,Chinese,264.5
2014,PERAK,Malaysian citizens,Indians,109.2
2014,PERAK,Malaysian citizens,Others,1.9
2014,PERAK,Non Malaysian citizens,n.a,68.2
2014,PERLIS,Total of employed,n.a,95.2
2014,PERLIS,Malaysian citizens,Total Malaysian citizens,91.1
2014,PERLIS,Malaysian citizens,Bumiputera,80.5
2014,PERLIS,Malaysian citizens,Chinese,7.3
2014,PERLIS,Malaysian citizens,Indians,1.4
2014,PERLIS,Malaysian citizens,Others,1.9
2014,PERLIS,Non Malaysian citizens,n.a,4.1
2014,SELANGOR,Total of employed,n.a,3033.6
2014,SELANGOR,Malaysian citizens,Total Malaysian citizens,2577
2014,SELANGOR,Malaysian citizens,Bumiputera,1469.1
2014,SELANGOR,Malaysian citizens,Chinese,765
2014,SELANGOR,Malaysian citizens,Indians,328.1
2014,SELANGOR,Malaysian citizens,Others,14.8
2014,SELANGOR,Non Malaysian citizens,n.a,456.6
2014,TERENGGANU,Total of employed,n.a,414.9
2014,TERENGGANU,Malaysian citizens,Total Malaysian citizens,395.7
2014,TERENGGANU,Malaysian citizens,Bumiputera,383.8
2014,TERENGGANU,Malaysian citizens,Chinese,11.2
2014,TERENGGANU,Malaysian citizens,Indians,0.5
2014,TERENGGANU,Malaysian citizens,Others,0.2
2014,TERENGGANU,Non Malaysian citizens,n.a,19.2
2014,SABAH,Total of employed,n.a,1740.9
2014,SABAH,Malaysian citizens,Total Malaysian citizens,1041.2
2014,SABAH,Malaysian citizens,Bumiputera,854.3
2014,SABAH,Malaysian citizens,Chinese,146.4
2014,SABAH,Malaysian citizens,Indians,17
2014,SABAH,Malaysian citizens,Others,23.4
2014,SABAH,Non Malaysian citizens,n.a,699.8
2014,SARAWAK,Total of employed,n.a,1232.2
2014,SARAWAK,Malaysian citizens,Total Malaysian citizens,1078.3
2014,SARAWAK,Malaysian citizens,Bumiputera,805.2
2014,SARAWAK,Malaysian citizens,Chinese,269
2014,SARAWAK,Malaysian citizens,Indians,3.1
2014,SARAWAK,Malaysian citizens,Others,1
